_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,audience,audience:confidence,bias,bias:confidence,message,message:confidence,orig__golden,audience_gold,bias_gold,bioid,embed,id,label,message_gold,source,text
766195804,FALSE,finalized,1,8/5/15 5:06,constituency,1,partisan,1,support,1,,,,F000463,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/531623656856934/posts/820703497948947"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/531623656856934/posts/820703497948947"">Post</a> by <a href=""https://www.facebook.com/531623656856934"">Deb Fischer</a>.</div></div></br>",531623656856934_820703497948947,From: Deb Fischer (Senator from Nebraska),,facebook,"This month, I'm traveling across the state meeting with Nebraskans, holding roundtables with various groups, visiting local businesses, and hosting constituent listening sessions. Looking forward to these valuable opportunities to hear from you and discuss how we can promote policies in Washington that help middle class families, strengthen our communities, and bolster economic growth."
766195805,FALSE,finalized,1,8/5/15 5:59,constituency,1,neutral,1,personal,1,,,,F000463,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/531623656856934/posts/716043898414908"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/531623656856934/posts/716043898414908"">Post</a> by <a href=""https://www.facebook.com/531623656856934"">Deb Fischer</a>.</div></div></br>",531623656856934_716043898414908,From: Deb Fischer (Senator from Nebraska),,facebook,Yesterday I toured the Saunders Medical Center. I'm so grateful for their very warm welcome and we discussed the critical health care that they provide to the community.
766195806,FALSE,finalized,1,8/5/15 4:51,national,1,neutral,1,media,1,,,,F000463,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/531623656856934/posts/623854607633838"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/531623656856934/posts/623854607633838"">Post</a> by <a href=""https://www.facebook.com/531623656856934"">Deb Fischer</a>.</div></div></br>",531623656856934_623854607633838,From: Deb Fischer (Senator from Nebraska),,facebook,"Had another busy day in the Omaha metro area. Started out the morning with some media stops to discuss my work in the Senate. Then, I enjoyed several events and meetings with hundreds of informed and involved people from the area, including community and business leaders."
766195807,FALSE,finalized,1,8/5/15 5:59,constituency,1,neutral,1,information,1,,,,G000289,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6459789414/posts/10152974599959415"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6459789414/posts/10152974599959415"">Post</a> by <a href=""https://www.facebook.com/6459789414"">Congressman Bob Goodlatte</a>.</div></div></br>",6459789414_10152974599959415,From: Robert Goodlatte (Representative from Virginia),,facebook,Attn. Veterans: Salem VA Medical Center will host a town hall listening session on Monday at 3PM in the Auditorium. This is a good opportunity for veterans and family members to voice any concerns or ask questions about service at the facility.
766195808,FALSE,finalized,1,8/5/15 5:35,national,1,neutral,1,support,1,,,,G000289,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6459789414/posts/10152966171579415"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6459789414/posts/10152966171579415"">Post</a> by <a href=""https://www.facebook.com/6459789414"">Congressman Bob Goodlatte</a>.</div></div></br>",6459789414_10152966171579415,From: Robert Goodlatte (Representative from Virginia),,facebook,Maryellen and I had a great time at the James Madison University homecoming game today! The Dukes rallied for a win. Go Dukes!
766195809,FALSE,finalized,1,8/5/15 6:02,national,1,partisan,1,policy,1,,,,G000289,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6459789414/posts/10152863519979415"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6459789414/posts/10152863519979415"">Post</a> by <a href=""https://www.facebook.com/6459789414"">Congressman Bob Goodlatte</a>.</div></div></br>",6459789414_10152863519979415,From: Robert Goodlatte (Representative from Virginia),,facebook,"I welcome the news that Eric Holder will step down as Attorney General. From Operation Fast and Furious to his misleading testimony before the House Judiciary Committee regarding the Departmentâ€™s dealings with members of the media and his refusal to appoint a special counsel to investigate the IRSâ€™ targeting of conservative groups, Mr. Holder has consistently played partisan politics with many of the important issues facing the Justice Department. I hope that the next Attorney General will take seriously his role as the nationâ€™s top law enforcement officer, working with Congress to ensure that the laws of our land are followed instead of being a roadblock on the path to justice."
766195810,FALSE,finalized,1,8/5/15 5:10,national,1,neutral,1,support,1,,,,G000289,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6459789414/posts/10152717252589415"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6459789414/posts/10152717252589415"">Post</a> by <a href=""https://www.facebook.com/6459789414"">Congressman Bob Goodlatte</a>.</div></div></br>",6459789414_10152717252589415,From: Robert Goodlatte (Representative from Virginia),,facebook,"Update: The Unlocking Consumer Choice and Wireless Competition Act (cell phone unlocking bill) has been signed into law! Good to see this pro-consumer, pro-competition legislation become law. More info on it here: http://goo.gl/8JWMtg"
766195811,FALSE,finalized,1,8/5/15 5:42,national,1,partisan,1,policy,1,,,,G000289,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6459789414/posts/10152604458539415"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6459789414/posts/10152604458539415"">Post</a> by <a href=""https://www.facebook.com/6459789414"">Congressman Bob Goodlatte</a>.</div></div></br>",6459789414_10152604458539415,From: Robert Goodlatte (Representative from Virginia),,facebook,"The President's plan to deal with his self-made border crisis is smoke and mirrors. If President Obama really wants to fix this problem, he should implement real solutions, such as enforcing our immigration laws and reversing his policies that created this mess in the first place."
766195812,FALSE,finalized,1,8/5/15 6:17,constituency,1,neutral,1,personal,1,,,,G000289,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6459789414/posts/10152481299159415"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6459789414/posts/10152481299159415"">Post</a> by <a href=""https://www.facebook.com/6459789414"">Congressman Bob Goodlatte</a>.</div></div></br>",6459789414_10152481299159415,From: Robert Goodlatte (Representative from Virginia),,facebook,Great to meet with some Virginia members of ACEC National (American Council of Engineering Companies) today. Thanks for stopping by to talk transportation and taxes.
766195813,FALSE,finalized,1,8/5/15 5:01,constituency,1,neutral,1,information,1,,,,G000289,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6459789414/posts/10102390409427203"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6459789414/posts/10102390409427203"">Post</a> by <a href=""https://www.facebook.com/6459789414"">Congressman Bob Goodlatte</a>.</div></div></br>",6459789414_10102390409427203,From: Robert Goodlatte (Representative from Virginia),,facebook,Congratulations to the Town of Broadway on being named the safest city in Virginia! #VA06
766195814,FALSE,finalized,1,8/5/15 13:40,national,1,neutral,1,policy,1,,,,G000289,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6459789414/posts/10152119865304415"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6459789414/posts/10152119865304415"">Post</a> by <a href=""https://www.facebook.com/6459789414"">Congressman Bob Goodlatte</a>.</div></div></br>",6459789414_10152119865304415,From: Robert Goodlatte (Representative from Virginia),,facebook,"From my family to yours, Happy Thanksgiving! I hope your day is blessed with friends and family. My thoughts are also with those who are not able to be home for the holidays, and I thank them for their service to our nation."
766195815,FALSE,finalized,1,8/5/15 5:33,national,1,partisan,1,policy,1,,,,G000289,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6459789414/posts/10151681520574415"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6459789414/posts/10151681520574415"">Post</a> by <a href=""https://www.facebook.com/6459789414"">Congressman Bob Goodlatte</a>.</div></div></br>",6459789414_10151681520574415,From: Robert Goodlatte (Representative from Virginia),,facebook,There are some major discrepancies between Attorney General Holder's testimony before the U.S. House Judiciary Committee and the Dept. of Justiceâ€™s decision to obtain a search warrant for the emails of the chief Washington correspondent for Fox News. It is imperative that AG Holder explain these actions and provide a full and accurate account of his involvement.
766195816,FALSE,finalized,1,8/5/15 5:58,national,1,partisan,1,policy,1,,,,G000289,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6459789414/posts/587339527960812"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6459789414/posts/587339527960812"">Post</a> by <a href=""https://www.facebook.com/6459789414"">Congressman Bob Goodlatte</a>.</div></div></br>",6459789414_587339527960812,From: Robert Goodlatte (Representative from Virginia),,facebook,"In light of the recent report by the State Dept., after months of stalling, it's time for the White House to approve the Keystone XL pipeline. We can harness North American energy sources to help create jobs here in the U.S."
766195817,FALSE,finalized,1,8/5/15 5:13,constituency,1,neutral,1,information,1,,,,G000289,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6459789414/posts/10151455238864415"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6459789414/posts/10151455238864415"">Post</a> by <a href=""https://www.facebook.com/6459789414"">Congressman Bob Goodlatte</a>.</div></div></br>",6459789414_10151455238864415,From: Robert Goodlatte (Representative from Virginia),,facebook,Sixth District Stops
